index_zero_based,part_name,mesh,category,mass_kg,com_part_x_m,com_part_y_m,com_part_z_m,com_export_x_m,com_export_y_m,com_export_z_m,ixx_kg_m2,ixy_kg_m2,ixz_kg_m2,iyy_kg_m2,iyz_kg_m2,izz_kg_m2,mesh_volume_m3,density_estimate_kg_m3,assigned_material_name,tensor_physically_consistent,source_document_id
55,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_11,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.11997400809284667,-0.011902783901629695,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
56,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_12,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.06958170324743347,-0.1939027839016298,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
57,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_13,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.07997400809284666,0.1880972160983705,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
58,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_14,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.09041829675256638,0.1940972160983705,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
59,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_15,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.13041829675256641,0.006097216098370339,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
60,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_16,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.12002599190715313,0.012097216098370348,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
61,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_17,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.10958170324743341,0.006097216098370339,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
62,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_18,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.06963368706173986,0.1940972160983705,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
63,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_19,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.10963368706173987,0.006097216098370339,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
64,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_20,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.07997400809284674,-0.18790278390162984,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
65,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_21,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.09041829675256638,0.20609721609837056,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
66,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_22,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.09041829675256649,-0.20590278390162986,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
67,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_23,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.08002599190715312,0.1880972160983705,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
68,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_24,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.13041829675256641,-0.005902783901629686,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
69,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_25,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.0800259919071532,-0.18790278390162984,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
70,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_26,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.10963368706173987,-0.005902783901629686,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
71,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_27,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.06958170324743347,-0.20590278390162986,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
72,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_28,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.07997400809284666,0.21209721609837057,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
73,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_29,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.06958170324743342,0.20609721609837056,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
74,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_30,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.11997400809284667,0.012097216098370348,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
75,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_31,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.13036631293825987,0.006097216098370339,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
76,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_32,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.08002599190715329,0.21209721609837057,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
77,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_33,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.09036631293825992,0.20609721609837056,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
78,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_34,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.09036631293825992,0.19409721609837044,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
79,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_35,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,0.06958170324743336,0.1940972160983705,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
80,m3_countersunk_hex_drive_screw__8mm_l__alloy_steel_36,assets/m3_countersunk_hex_drive_screw__8mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.00048289151479582207,-4.6659695364853127e-07,-1.0175199137773183e-07,0.0009506213672961906,-0.09041829675256646,-0.19390278390162985,-0.0019506213672960224,3.4793529546863828e-09,-1.49466112374589e-13,2.188122865520532e-12,3.4792339342330018e-09,5.186981569787066e-13,1.0163986365622556e-09,6.144622215201703e-08,7858.766542248207,,True,7a9c70871e34e4a7b93415c3
81,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_2,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.0753129617656318,0.1522655815054948,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
82,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_3,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.06963191331483791,0.19409557272269776,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
83,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_4,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.09041652300566456,-0.20590442727730227,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
84,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_5,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.08002421816025128,-0.21190442727730227,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
85,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_6,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,0.1095834769943355,0.006095572722697743,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
86,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_7,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,0.07997578183974884,-0.18790442727730225,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
87,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_8,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.09041652300566445,0.19409557272269776,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
88,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_9,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.12002421816025123,0.01209557272269775,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
89,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_10,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,-0.0800242181602512,0.18809557272269775,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
90,m4_countersunk_hex_drive_screw__12mm_l__alloy_steel_11,assets/m4_countersunk_hex_drive_screw__12mm_l__alloy_steel.stl,catalog_fasteners_and_hardware,0.001260631712756462,1.3071499483891372e-06,-1.5416236810459482e-06,0.0013992482363803789,0.09036808668516201,0.1940955727226977,0.056899248236380505,1.9934775719197283e-08,-2.4139495512187986e-13,5.82444153114141e-12,1.993508866533806e-08,3.3908308811489356e-12,4.55106215119668e-09,1.6043677305767166e-07,7857.498556788518,,True,183ba2d51794062291350ece
